,EstablishmentId,Summary
53,1164677,"The NH Collection Roma Giustiniano hotel puts you footsteps from the Vatican and right on the doorstep of the Prati shopping district with its high-end designer stores. This hotel in Rome has direct connection with Vaticano City, St Peter's Basilica, Sant'Angelo Bridge, Sant'Angelo Castle, Trastevere neighborhood and Romeâ€™s historical center, meanwhile, is just 10 minutes away on foot.<br/><br/>10-minute walk to the Vatican City<br/>seconds from designer stores like Tiffany and Calvin Klein<br/>10-minute walk to Romeâ€™s historic center<br/><br/>Our 161 rooms are elegant and modern with hardwood floors and tea and coffee making facilities as standard. Some come with views of St. Peter's Basilica or the Castel Santâ€™Angelo, which was built as a mausoleum for the Emperor Hadrian.<br/><br/>spacious, contemporary rooms<br/>free Wi-Fi<br/>views of St. Peter's Basilica and the Santâ€™Angelo Castle from some rooms<br/><br/>The hotel has its own restaurant serving delicious Italian fare. Thereâ€™s a free gym, too."
54,1404027,"This newly built apartment hotel block in central Edinburgh, completed beginning 2007, is situated at Lochrin Place, close to both The Exchange financial district and the rest of the city centre. It enjoys the benefits of a central location that allows easy access to the main shopping areas of Princes Street and George Street as well as to the many stylish bars and restuarants. If you are tired of traditional hotels, our apartments in Edinburgh offer more freedom with the same high quality of comfort.Featuring dishwashers and private laundry facilities, these stylish apartments are located near Lothian Road, less than 10 minutesâ€™ walk from Edinburgh International Conference Centre. Each has free Wi-Fi and a flat-screen TV."
55,1420858,"The NH Frankfurt Villa hotel is in a quiet area just steps away from the Messe fair and trade show grounds. Itâ€™s also very convenient for concerts at the Festhalle. And if you want to see the city sights â€“ such as The RÃ¶mer, Frankfurt Cathedral and St. Paulâ€™s Church â€“ theyâ€™re just a subway ride away.<br/><br/>a 5-minute walk to Messe fair<br/>1.1km away from the beautiful Palmengarten<br/>close to train station<br/><br/>Our intimate hotel has just 24 rooms. Theyâ€™re smartly presented, with a color palette of soft brown and beige. And theyâ€™re nice and fresh, thanks to us being a non-smoking hotel.<br/><br/>tea and coffee facilities as well as Sky TV in the rooms<br/>Business rooms with sitting area featuring a table and chair<br/>Suites available<br/><br/>We have a lovely bright breakfast room with floor-to-ceiling windows looking out onto greenery."
56,1445618,"Royal Court Hotel is a brand new, modern and comfortable hotel, which is located in a fully restored and renovated XIX century building of the former Royal Court. It is located in the central part near the medieval sights and the quay of the river Vltava with some of the most beautiful bridges in Europe stretching across it.<br/><br/>Our friendly English-speaking personnel will surround you with care and attention and will make sure you have the warmest memories of your visit to Prague.<br/><br/>We are pleased to offer you a classic cosy double room, which is equipped with all the necessary things for your comfortable stay. You can choose rooms with either a double bed or two large beds.<br/><br/>Room cleaning is done every day, towels and bed linen changed once in three days.<br/>Wi-Fi connection on all the floors of a hotel.<br/>Safe is available in every room."
57,1445856,"Welcome to your home away from home. Elegantly designed and spacious rooms. Warm, personalised service. In the heart of Deira, Dubai. Close to Dubai International Airport. Close to Al Ghurair Centre. Close to Deira City Centre. Miles away from compromise. <br/><br/>APARTMENTS<br/>With a choice of 77 spacious, fully-furnished 1, 2 and 3 bedroom apartments fitted with all essential amenities, it's like you never left home.<br/><br/><br/>- Fully-equipped kitchen<br/><br/>- Wireless high-speed internet<br/><br/>- En-suite bathrooms<br/><br/>- Basement car park<br/><br/>- Safety deposit box<br/><br/>- Non-smoking floors<br/><br/>- Daily housekeeping service<br/><br/>- Personal amenities<br/><br/>SERVICES / FACILITIES<br/>Pool & Gym<br/>You never have to leave Nojoum to get your fair share of relaxation or rejuvenation. Meet your fitness goals at our fully-equipped gymnasium with equipment by Nautilus. Take a deep breath in the sauna and steam rooms."
58,1603734,"Perfectly located on the banks of the River Main, Adina Apartment Hotel Frankfurt Neue Oper is just minutes away from the cityâ€™s lively centre. <br/><br/>From here you can walk to many of Frankfurtâ€™s iconic sights, including the historic RÃ¶mer, Frankfurt Cathedral, Goethe-House and St Paulâ€™s Church.<br/><br/>The hotelâ€™s proximity to Frankfurtâ€™s main attractions, along with its spacious and stylish accommodation and excellent dining make it a sought-after downtown hotel in Frankfurt.<br/><br/>The serviced apartment style hotel features 134 modern one and two bedroom apartments and studio rooms, including 2 sky suites on the 16th floor with spectacular views. The apartments and studios are warm and welcoming with stylish dÃ©cor, a great home base to entertain or kick back and relax after a busy day. All rooms feature a fully equipped kitchen or kitchenette and living space."
59,1608346,Situated in one of the main streets of downtown Mestre for forty years Hotel Ambasciatori has been renowned among both business people seeking a quiet yet professional environment and refined tourists who love to enjoy all the comforts. Built in 1964 the Hotel's structure and furnishings have recently undergone renovation works using modern sound-proofing materials and advanced fire-proof technology solutions.
60,1702615,"The Sunny Coast Resort & Spa is situated in the Northern part of Malta and in Qawraâ€™s most beautiful bay just across from the Salt Pans. The Sunny Coast Resort & self-catering establishment offers bright rooms with great sea views, self-catering accommodation, great local food and friendly staff."
61,2043576,Location The hotel is located near to Kata shopping centre; 10 minutes by car from Patong Beach with all its bustling nightlife; 20 minutes from Phuket town and 45 minutes from Phuket Airport.
62,2187400,"Riad Aladdin is actually composed of three riads in a row, leaning against the Badii Palace. Covered an amazing alley provides access to the central courtyard from which you access the many public areas or rooms and one suite, all individually decorated in a style decidedly Moroccan South. <br/><br/>These three houses give the Riad Aladdin for its sublime terrace area, where you can admire the flight of storks nesting throughout the year on the ramparts of the palace Badii. An exceptional location and excellent price / quality ratio on the basis of many strengths of this charming accommodation: this house is unusual, spacious and comfortable but has retained a simple and warm atmosphere. <br/><br/>Rare, since the Riad is located in the Medina (early Mellah, the Jewish Quarter), Riad Aladdin is directly accessible by car and even by minibus. You are 15 minutes drive from the airport and less than 10 minutes walk from Jemaa El Fna, directly from the street Riad Zitoun Lakdim. Riad Aladdin..."
63,2192123,"Opera Garden Hotel & Apartments is situated in downtown Budapest, close to the Opera House and the famous Andrassy boulevard. The four-star hotel offers convenient lodging, a wellness-fitness section, and the close proximity of the most important sites. The 110-year-old building has been renovated in the spirit of modern architecture and its guests can easily access many famous tourist sites, and as the M1 metro line has a nearby stop, more distant parts of the city are easy to reach as well. The hotel offers 29 rooms and 6 apartments and 6 Onsite Apartments; equipment always includes minibar, safe, free WiFi Internet connection, Art Cool air-conditioning, large screen LCD TV, sound-proof windows, direct line telephone, free coffee and tee making facilities and high quality bathroom accessories. Superior rooms have a double bed, a separate kitchen area with a dining table, and an en suite bathroom with shower; Executive rooms have a similar layout, but they offer larger space, and pedestrian street-view..."
